,Date,Time,LEVEL,WSE_ft,TEMPERATURE
45218,1/15/2020 0:00,0:15:00,1.152,9.559,8.4
45219,1/15/2020 0:00,0:30:00,1.152,9.559,8.3
45220,1/15/2020 0:00,0:45:00,1.15,9.557,8.3
45221,1/15/2020 0:00,1:00:00,1.152,9.559,8.2
45222,1/15/2020 0:00,1:15:00,1.153,9.56,8.2
45223,1/15/2020 0:00,1:30:00,1.15,9.557,8.1
45224,1/15/2020 0:00,1:45:00,1.147,9.554,8
45225,1/15/2020 0:00,2:00:00,1.149,9.556,8
45226,1/15/2020 0:00,2:15:00,1.15,9.557,7.9
45227,1/15/2020 0:00,2:30:00,1.151,9.558,7.8
45228,1/15/2020 0:00,2:45:00,1.147,9.554,7.7
45229,1/15/2020 0:00,3:00:00,1.148,9.555,7.6
45230,1/15/2020 0:00,3:15:00,1.149,9.556,7.5
45231,1/15/2020 0:00,3:30:00,1.146,9.553,7.5
45232,1/15/2020 0:00,3:45:00,1.149,9.556,7.4
45233,1/15/2020 0:00,4:00:00,1.147,9.554,7.3
45234,1/15/2020 0:00,4:15:00,1.147,9.554,7.3
45235,1/15/2020 0:00,4:30:00,1.146,9.553,7.2
45236,1/15/2020 0:00,4:45:00,1.145,9.552,7.2
45237,1/15/2020 0:00,5:00:00,1.147,9.554,7.2
45238,1/15/2020 0:00,5:15:00,1.146,9.553,7.2
45239,1/15/2020 0:00,5:30:00,1.146,9.553,7.1
45240,1/15/2020 0:00,5:45:00,1.146,9.553,7.1
45241,1/15/2020 0:00,6:00:00,1.147,9.554,7.1
45242,1/15/2020 0:00,6:15:00,1.145,9.552,7.1
45243,1/15/2020 0:00,6:30:00,1.145,9.552,7.1
45244,1/15/2020 0:00,6:45:00,1.143,9.55,7.1
45245,1/15/2020 0:00,7:00:00,1.145,9.552,7
45246,1/15/2020 0:00,7:15:00,1.147,9.554,7
45247,1/15/2020 0:00,7:30:00,1.145,9.552,7
45248,1/15/2020 0:00,7:45:00,1.145,9.552,7
45249,1/15/2020 0:00,8:00:00,1.142,9.549,7
45250,1/15/2020 0:00,8:15:00,1.142,9.549,7
45251,1/15/2020 0:00,8:30:00,1.14,9.547,7
45252,1/15/2020 0:00,8:45:00,1.14,9.547,7
45253,1/15/2020 0:00,9:00:00,1.138,9.545,7.1
45254,1/15/2020 0:00,9:15:00,1.14,9.547,7.2
45255,1/15/2020 0:00,9:30:00,1.14,9.547,7.2
45256,1/15/2020 0:00,9:45:00,1.14,9.547,7.3
45257,1/15/2020 0:00,10:00:00,1.138,9.545,7.4
45258,1/15/2020 0:00,10:15:00,1.137,9.544,7.6
45259,1/15/2020 0:00,10:30:00,1.137,9.544,7.7
45260,1/15/2020 0:00,10:45:00,1.137,9.544,7.8
45261,1/15/2020 0:00,11:00:00,1.14,9.547,8
45262,1/15/2020 0:00,11:15:00,1.139,9.546,8.1
45263,1/15/2020 0:00,11:30:00,1.141,9.548,8.3
45264,1/15/2020 0:00,11:45:00,1.139,9.546,8.5
45265,1/15/2020 0:00,12:00:00,1.137,9.544,8.6
45266,1/15/2020 0:00,12:15:00,1.144,9.551,8.8
45267,1/15/2020 0:00,12:30:00,1.141,9.548,8.9
45268,1/15/2020 0:00,12:45:00,1.143,9.55,9.1
45269,1/15/2020 0:00,13:00:00,1.145,9.552,9.2
45270,1/15/2020 0:00,13:15:00,1.145,9.552,9.4
45271,1/15/2020 0:00,13:30:00,1.145,9.552,9.5
45272,1/15/2020 0:00,13:45:00,1.143,9.55,9.6
45273,1/15/2020 0:00,14:00:00,1.144,9.551,9.7
45274,1/15/2020 0:00,14:15:00,1.144,9.551,9.8
45275,1/15/2020 0:00,14:30:00,1.144,9.551,9.8
45276,1/15/2020 0:00,14:45:00,1.144,9.551,9.9
45277,1/15/2020 0:00,15:00:00,1.146,9.553,9.9
45278,1/15/2020 0:00,15:15:00,1.143,9.55,9.9
45279,1/15/2020 0:00,15:30:00,1.142,9.549,9.9
45280,1/15/2020 0:00,15:45:00,1.144,9.551,9.9
45281,1/15/2020 0:00,16:00:00,1.142,9.549,9.9
45282,1/15/2020 0:00,16:15:00,1.135,9.542,9.8
45283,1/15/2020 0:00,16:30:00,1.136,9.543,9.7
45284,1/15/2020 0:00,16:45:00,1.134,9.541,9.6
45285,1/15/2020 0:00,17:00:00,1.137,9.544,9.4
45286,1/15/2020 0:00,17:15:00,1.134,9.541,9.3
45287,1/15/2020 0:00,17:30:00,1.136,9.543,9.1
45288,1/15/2020 0:00,17:45:00,1.136,9.543,9
45289,1/15/2020 0:00,18:00:00,1.132,9.539,9
45290,1/15/2020 0:00,18:15:00,1.134,9.541,8.9
45291,1/15/2020 0:00,18:30:00,1.136,9.543,8.8
45292,1/15/2020 0:00,18:45:00,1.137,9.544,8.8
45293,1/15/2020 0:00,19:00:00,1.133,9.54,8.7
45294,1/15/2020 0:00,19:15:00,1.136,9.543,8.7
45295,1/15/2020 0:00,19:30:00,1.138,9.545,8.7
45296,1/15/2020 0:00,19:45:00,1.137,9.544,8.6
45297,1/15/2020 0:00,20:00:00,1.138,9.545,8.6
45298,1/15/2020 0:00,20:15:00,1.137,9.544,8.6
45299,1/15/2020 0:00,20:30:00,1.139,9.546,8.7
45300,1/15/2020 0:00,20:45:00,1.138,9.545,8.7
45301,1/15/2020 0:00,21:00:00,1.142,9.549,8.7
45302,1/15/2020 0:00,21:15:00,1.139,9.546,8.7
45303,1/15/2020 0:00,21:30:00,1.141,9.548,8.7
45304,1/15/2020 0:00,21:45:00,1.144,9.551,8.7
45305,1/15/2020 0:00,22:00:00,1.138,9.545,8.7
45306,1/15/2020 0:00,22:15:00,1.141,9.548,8.6
45307,1/15/2020 0:00,22:30:00,1.137,9.544,8.6
45308,1/15/2020 0:00,22:45:00,1.138,9.545,8.5
45309,1/15/2020 0:00,23:00:00,1.138,9.545,8.4
45310,1/15/2020 0:00,23:15:00,1.14,9.547,8.4
45311,1/15/2020 0:00,23:30:00,1.136,9.543,8.3
45312,1/15/2020 0:00,23:45:00,1.137,9.544,8.2
45313,1/16/2020 0:00,0:00:00,1.137,9.544,8.2
45314,1/16/2020 0:00,0:15:00,1.136,9.543,8.1
45315,1/16/2020 0:00,0:30:00,1.135,9.542,8
45316,1/16/2020 0:00,0:45:00,1.138,9.545,8
45317,1/16/2020 0:00,1:00:00,1.137,9.544,7.9
45318,1/16/2020 0:00,1:15:00,1.135,9.542,7.8
45319,1/16/2020 0:00,1:30:00,1.138,9.545,7.7
45320,1/16/2020 0:00,1:45:00,1.138,9.545,7.7
45321,1/16/2020 0:00,2:00:00,1.136,9.543,7.6
45322,1/16/2020 0:00,2:15:00,1.136,9.543,7.6
45323,1/16/2020 0:00,2:30:00,1.136,9.543,7.5
45324,1/16/2020 0:00,2:45:00,1.138,9.545,7.5
45325,1/16/2020 0:00,3:00:00,1.133,9.54,7.4
45326,1/16/2020 0:00,3:15:00,1.133,9.54,7.4
45327,1/16/2020 0:00,3:30:00,1.136,9.543,7.3
45328,1/16/2020 0:00,3:45:00,1.134,9.541,7.3
45329,1/16/2020 0:00,4:00:00,1.133,9.54,7.2
45330,1/16/2020 0:00,4:15:00,1.136,9.543,7.2
45331,1/16/2020 0:00,4:30:00,1.132,9.539,7.2
45332,1/16/2020 0:00,4:45:00,1.135,9.542,7.2
45333,1/16/2020 0:00,5:00:00,1.134,9.541,7.1
45334,1/16/2020 0:00,5:15:00,1.131,9.538,7.1
45335,1/16/2020 0:00,5:30:00,1.132,9.539,7.1
45336,1/16/2020 0:00,5:45:00,1.129,9.536,7.1
45337,1/16/2020 0:00,6:00:00,1.133,9.54,7.1
45338,1/16/2020 0:00,6:15:00,1.133,9.54,7.1
45339,1/16/2020 0:00,6:30:00,1.13,9.537,7.1
45340,1/16/2020 0:00,6:45:00,1.131,9.538,7.1
45341,1/16/2020 0:00,7:00:00,1.131,9.538,7.1
45342,1/16/2020 0:00,7:15:00,1.129,9.536,7.2
45343,1/16/2020 0:00,7:30:00,1.129,9.536,7.2
45344,1/16/2020 0:00,7:45:00,1.132,9.539,7.2
45345,1/16/2020 0:00,8:00:00,1.132,9.539,7.3
45346,1/16/2020 0:00,8:15:00,1.133,9.54,7.3
45347,1/16/2020 0:00,8:30:00,1.128,9.535,7.3
45348,1/16/2020 0:00,8:45:00,1.13,9.537,7.4
45349,1/16/2020 0:00,9:00:00,1.13,9.537,7.4
45350,1/16/2020 0:00,9:15:00,1.128,9.535,7.5
45351,1/16/2020 0:00,9:30:00,1.133,9.54,7.5
45352,1/16/2020 0:00,9:45:00,1.129,9.536,7.6
45353,1/16/2020 0:00,10:00:00,1.131,9.538,7.7
45354,1/16/2020 0:00,10:15:00,1.129,9.536,7.7
45355,1/16/2020 0:00,10:30:00,1.128,9.535,7.8
45356,1/16/2020 0:00,10:45:00,1.131,9.538,7.9
45357,1/16/2020 0:00,11:00:00,1.134,9.541,8.1
45358,1/16/2020 0:00,11:15:00,1.129,9.536,8.2
45359,1/16/2020 0:00,11:30:00,1.13,9.537,8.4
45360,1/16/2020 0:00,11:45:00,1.131,9.538,8.4
45361,1/16/2020 0:00,12:00:00,1.132,9.539,8.6
45362,1/16/2020 0:00,12:15:00,1.134,9.541,8.7
45363,1/16/2020 0:00,12:30:00,1.13,9.537,8.7
45364,1/16/2020 0:00,12:45:00,1.132,9.539,8.7
45365,1/16/2020 0:00,13:00:00,1.132,9.539,8.8
45366,1/16/2020 0:00,13:15:00,1.134,9.541,8.9
45367,1/16/2020 0:00,13:30:00,1.134,9.541,8.9
45368,1/16/2020 0:00,13:45:00,1.136,9.543,9
45369,1/16/2020 0:00,14:00:00,1.131,9.538,9
45370,1/16/2020 0:00,14:15:00,1.129,9.536,9
45371,1/16/2020 0:00,14:30:00,1.129,9.536,8.9
45372,1/16/2020 0:00,14:45:00,1.128,9.535,8.8
45373,1/16/2020 0:00,15:00:00,1.127,9.534,8.8
45374,1/16/2020 0:00,15:15:00,1.127,9.534,8.7
45375,1/16/2020 0:00,15:30:00,1.127,9.534,8.7
45376,1/16/2020 0:00,15:45:00,1.127,9.534,8.7
45377,1/16/2020 0:00,16:00:00,1.128,9.535,8.6
45378,1/16/2020 0:00,16:15:00,1.125,9.532,8.6
45379,1/16/2020 0:00,16:30:00,1.126,9.533,8.5
45380,1/16/2020 0:00,16:45:00,1.127,9.534,8.5
45381,1/16/2020 0:00,17:00:00,1.122,9.529,8.4
45382,1/16/2020 0:00,17:15:00,1.129,9.536,8.4
45383,1/16/2020 0:00,17:30:00,1.129,9.536,8.3
45384,1/16/2020 0:00,17:45:00,1.13,9.537,8.3
45385,1/16/2020 0:00,18:00:00,1.134,9.541,8.3
45386,1/16/2020 0:00,18:15:00,1.141,9.548,8.3
45387,1/16/2020 0:00,18:30:00,1.141,9.548,8.4
45388,1/16/2020 0:00,18:45:00,1.154,9.561,8.4
45389,1/16/2020 0:00,19:00:00,1.159,9.566,8.5
45390,1/16/2020 0:00,19:15:00,1.173,9.58,8.5
45391,1/16/2020 0:00,19:30:00,1.187,9.594,8.6
45392,1/16/2020 0:00,19:45:00,1.196,9.603,8.6
45393,1/16/2020 0:00,20:00:00,1.21,9.617,8.7
45394,1/16/2020 0:00,20:15:00,1.215,9.622,8.8
45395,1/16/2020 0:00,20:30:00,1.227,9.634,8.8
45396,1/16/2020 0:00,20:45:00,1.319,9.726,7.9
45397,1/16/2020 0:00,21:00:00,1.447,9.854,7.6
45398,1/16/2020 0:00,21:15:00,1.552,9.959,8.2
45399,1/16/2020 0:00,21:30:00,1.632,10.039,9.1
45400,1/16/2020 0:00,21:45:00,1.697,10.104,9.7
45401,1/16/2020 0:00,22:00:00,1.737,10.144,9.8
45402,1/16/2020 0:00,22:15:00,1.772,10.179,9.9
45403,1/16/2020 0:00,22:30:00,1.792,10.199,9.9
45404,1/16/2020 0:00,22:45:00,1.814,10.221,9.9
45405,1/16/2020 0:00,23:00:00,1.831,10.238,9.8
45406,1/16/2020 0:00,23:15:00,1.842,10.249,9.8
45407,1/16/2020 0:00,23:30:00,1.858,10.265,9.7
45408,1/16/2020 0:00,23:45:00,1.867,10.274,9.7
45409,1/17/2020 0:00,0:00:00,1.874,10.281,9.6
45410,1/17/2020 0:00,0:15:00,1.884,10.291,9.5
45411,1/17/2020 0:00,0:30:00,1.887,10.294,9.3
45412,1/17/2020 0:00,0:45:00,1.892,10.299,9.3
45413,1/17/2020 0:00,1:00:00,1.896,10.303,9.2
45414,1/17/2020 0:00,1:15:00,1.899,10.306,9.1
45415,1/17/2020 0:00,1:30:00,1.903,10.31,9
45416,1/17/2020 0:00,1:45:00,1.897,10.304,8.8
45417,1/17/2020 0:00,2:00:00,1.895,10.302,8.7
45418,1/17/2020 0:00,2:15:00,1.891,10.298,8.7
45419,1/17/2020 0:00,2:30:00,1.888,10.295,8.6
45420,1/17/2020 0:00,2:45:00,1.891,10.298,8.6
45421,1/17/2020 0:00,3:00:00,1.888,10.295,8.6
45422,1/17/2020 0:00,3:15:00,1.885,10.292,8.5
45423,1/17/2020 0:00,3:30:00,1.877,10.284,8.5
45424,1/17/2020 0:00,3:45:00,1.871,10.278,8.5
45425,1/17/2020 0:00,4:00:00,1.873,10.28,8.5
45426,1/17/2020 0:00,4:15:00,1.867,10.274,8.4
45427,1/17/2020 0:00,4:30:00,1.859,10.266,8.4
45428,1/17/2020 0:00,4:45:00,1.857,10.264,8.3
45429,1/17/2020 0:00,5:00:00,1.848,10.255,8.3
45430,1/17/2020 0:00,5:15:00,1.848,10.255,8.2
45431,1/17/2020 0:00,5:30:00,1.839,10.246,8.2
45432,1/17/2020 0:00,5:45:00,1.835,10.242,8.1
45433,1/17/2020 0:00,6:00:00,1.827,10.234,8.1
45434,1/17/2020 0:00,6:15:00,1.819,10.226,8.1
45435,1/17/2020 0:00,6:30:00,1.813,10.22,8
45436,1/17/2020 0:00,6:45:00,1.809,10.216,8
45437,1/17/2020 0:00,7:00:00,1.8,10.207,7.9
45438,1/17/2020 0:00,7:15:00,1.795,10.202,7.9
45439,1/17/2020 0:00,7:30:00,1.788,10.195,7.9
45440,1/17/2020 0:00,7:45:00,1.78,10.187,7.8
45441,1/17/2020 0:00,8:00:00,1.773,10.18,7.8
45442,1/17/2020 0:00,8:15:00,1.769,10.176,7.8
45443,1/17/2020 0:00,8:30:00,1.764,10.171,7.8
45444,1/17/2020 0:00,8:45:00,1.752,10.159,7.9
45445,1/17/2020 0:00,9:00:00,1.749,10.156,7.9
45446,1/17/2020 0:00,9:15:00,1.738,10.145,7.9
45447,1/17/2020 0:00,9:30:00,1.732,10.139,7.9
45448,1/17/2020 0:00,9:45:00,1.727,10.134,7.9
45449,1/17/2020 0:00,10:00:00,1.721,10.128,7.9
45450,1/17/2020 0:00,10:15:00,1.713,10.12,7.9
45451,1/17/2020 0:00,10:30:00,1.705,10.112,7.9
45452,1/17/2020 0:00,10:45:00,1.702,10.109,7.9
45453,1/17/2020 0:00,11:00:00,1.696,10.103,7.9
45454,1/17/2020 0:00,11:15:00,1.69,10.097,7.9
45455,1/17/2020 0:00,11:30:00,1.684,10.091,7.9
45456,1/17/2020 0:00,11:45:00,1.677,10.084,7.9
45457,1/17/2020 0:00,12:00:00,1.672,10.079,8
45458,1/17/2020 0:00,12:15:00,1.67,10.077,8
45459,1/17/2020 0:00,12:30:00,1.666,10.073,8.1
45460,1/17/2020 0:00,12:45:00,1.658,10.065,8.1
45461,1/17/2020 0:00,13:00:00,1.654,10.061,8.1
45462,1/17/2020 0:00,13:15:00,1.646,10.053,8.2
45463,1/17/2020 0:00,13:30:00,1.638,10.045,8.2
45464,1/17/2020 0:00,13:45:00,1.637,10.044,8.3
45465,1/17/2020 0:00,14:00:00,1.628,10.035,8.3
45466,1/17/2020 0:00,14:15:00,1.623,10.03,8.3
45467,1/17/2020 0:00,14:30:00,1.616,10.023,8.4
45468,1/17/2020 0:00,14:45:00,1.613,10.02,8.4
45469,1/17/2020 0:00,15:00:00,1.608,10.015,8.5
45470,1/17/2020 0:00,15:15:00,1.602,10.009,8.5
45471,1/17/2020 0:00,15:30:00,1.597,10.004,8.6
45472,1/17/2020 0:00,15:45:00,1.595,10.002,8.6
45473,1/17/2020 0:00,16:00:00,1.586,9.993,8.6
45474,1/17/2020 0:00,16:15:00,1.584,9.991,8.7
45475,1/17/2020 0:00,16:30:00,1.577,9.984,8.7
45476,1/17/2020 0:00,16:45:00,1.575,9.982,8.7
45477,1/17/2020 0:00,17:00:00,1.569,9.976,8.7
45478,1/17/2020 0:00,17:15:00,1.566,9.973,8.8
45479,1/17/2020 0:00,17:30:00,1.562,9.969,8.8
45480,1/17/2020 0:00,17:45:00,1.56,9.967,8.8
45481,1/17/2020 0:00,18:00:00,1.552,9.959,8.8
45482,1/17/2020 0:00,18:15:00,1.549,9.956,8.9
45483,1/17/2020 0:00,18:30:00,1.541,9.948,8.9
45484,1/17/2020 0:00,18:45:00,1.544,9.951,8.9
45485,1/17/2020 0:00,19:00:00,1.538,9.945,8.9
45486,1/17/2020 0:00,19:15:00,1.533,9.94,8.9
45487,1/17/2020 0:00,19:30:00,1.528,9.935,8.9
45488,1/17/2020 0:00,19:45:00,1.524,9.931,9
45489,1/17/2020 0:00,20:00:00,1.522,9.929,9
45490,1/17/2020 0:00,20:15:00,1.518,9.925,9
45491,1/17/2020 0:00,20:30:00,1.515,9.922,9
45492,1/17/2020 0:00,20:45:00,1.509,9.916,9
45493,1/17/2020 0:00,21:00:00,1.509,9.916,9.1
45494,1/17/2020 0:00,21:15:00,1.505,9.912,9.1
45495,1/17/2020 0:00,21:30:00,1.5,9.907,9.1
45496,1/17/2020 0:00,21:45:00,1.498,9.905,9.1
45497,1/17/2020 0:00,22:00:00,1.495,9.902,9.2
45498,1/17/2020 0:00,22:15:00,1.491,9.898,9.2
45499,1/17/2020 0:00,22:30:00,1.489,9.896,9.3
45500,1/17/2020 0:00,22:45:00,1.488,9.895,9.3
45501,1/17/2020 0:00,23:00:00,1.482,9.889,9.4
45502,1/17/2020 0:00,23:15:00,1.479,9.886,9.4
45503,1/17/2020 0:00,23:30:00,1.479,9.886,9.4
45504,1/17/2020 0:00,23:45:00,1.475,9.882,9.4
45505,1/18/2020 0:00,0:00:00,1.47,9.877,9.4
45506,1/18/2020 0:00,0:15:00,1.468,9.875,9.4
45507,1/18/2020 0:00,0:30:00,1.462,9.869,9.4
45508,1/18/2020 0:00,0:45:00,1.459,9.866,9.4
45509,1/18/2020 0:00,1:00:00,1.455,9.862,9.3
45510,1/18/2020 0:00,1:15:00,1.453,9.86,9.3
45511,1/18/2020 0:00,1:30:00,1.453,9.86,9.3
45512,1/18/2020 0:00,1:45:00,1.449,9.856,9.3
45513,1/18/2020 0:00,2:00:00,1.446,9.853,9.2
45514,1/18/2020 0:00,2:15:00,1.445,9.852,9.2
45515,1/18/2020 0:00,2:30:00,1.44,9.847,9.2
45516,1/18/2020 0:00,2:45:00,1.436,9.843,9.2
45517,1/18/2020 0:00,3:00:00,1.435,9.842,9.1
45518,1/18/2020 0:00,3:15:00,1.428,9.835,9.1
45519,1/18/2020 0:00,3:30:00,1.426,9.833,9.1
45520,1/18/2020 0:00,3:45:00,1.427,9.834,9
45521,1/18/2020 0:00,4:00:00,1.424,9.831,9
45522,1/18/2020 0:00,4:15:00,1.42,9.827,9
45523,1/18/2020 0:00,4:30:00,1.416,9.823,8.9
45524,1/18/2020 0:00,4:45:00,1.415,9.822,8.9
45525,1/18/2020 0:00,5:00:00,1.411,9.818,8.8
45526,1/18/2020 0:00,5:15:00,1.407,9.814,8.8
45527,1/18/2020 0:00,5:30:00,1.408,9.815,8.8
45528,1/18/2020 0:00,5:45:00,1.401,9.808,8.7
45529,1/18/2020 0:00,6:00:00,1.401,9.808,8.7
45530,1/18/2020 0:00,6:15:00,1.4,9.807,8.6
45531,1/18/2020 0:00,6:30:00,1.394,9.801,8.6
45532,1/18/2020 0:00,6:45:00,1.392,9.799,8.6
45533,1/18/2020 0:00,7:00:00,1.393,9.8,8.5
45534,1/18/2020 0:00,7:15:00,1.388,9.795,8.5
45535,1/18/2020 0:00,7:30:00,1.385,9.792,8.4
45536,1/18/2020 0:00,7:45:00,1.383,9.79,8.4
45537,1/18/2020 0:00,8:00:00,1.383,9.79,8.4
45538,1/18/2020 0:00,8:15:00,1.377,9.784,8.4
45539,1/18/2020 0:00,8:30:00,1.377,9.784,8.4
45540,1/18/2020 0:00,8:45:00,1.376,9.783,8.4
45541,1/18/2020 0:00,9:00:00,1.374,9.781,8.5
45542,1/18/2020 0:00,9:15:00,1.372,9.779,8.6
45543,1/18/2020 0:00,9:30:00,1.37,9.777,8.6
45544,1/18/2020 0:00,9:45:00,1.367,9.774,8.7
45545,1/18/2020 0:00,10:00:00,1.363,9.77,8.8
45546,1/18/2020 0:00,10:15:00,1.364,9.771,8.9
45547,1/18/2020 0:00,10:30:00,1.362,9.769,9
45548,1/18/2020 0:00,10:45:00,1.358,9.765,9.1
45549,1/18/2020 0:00,11:00:00,1.358,9.765,9.2
45550,1/18/2020 0:00,11:15:00,1.356,9.763,9.2
45551,1/18/2020 0:00,11:30:00,1.353,9.76,9.2
45552,1/18/2020 0:00,11:45:00,1.354,9.761,9.2
45553,1/18/2020 0:00,12:00:00,1.348,9.755,9.3
45554,1/18/2020 0:00,12:15:00,1.35,9.757,9.3
45555,1/18/2020 0:00,12:30:00,1.345,9.752,9.4
45556,1/18/2020 0:00,12:45:00,1.347,9.754,9.5
45557,1/18/2020 0:00,13:00:00,1.341,9.748,9.5
45558,1/18/2020 0:00,13:15:00,1.338,9.745,9.4
45559,1/18/2020 0:00,13:30:00,1.333,9.74,9.2
45560,1/18/2020 0:00,13:45:00,1.336,9.743,9.1
45561,1/18/2020 0:00,14:00:00,1.329,9.736,9
45562,1/18/2020 0:00,14:15:00,1.331,9.738,8.9
45563,1/18/2020 0:00,14:30:00,1.326,9.733,8.8
45564,1/18/2020 0:00,14:45:00,1.325,9.732,8.7
45565,1/18/2020 0:00,15:00:00,1.324,9.731,8.6
45566,1/18/2020 0:00,15:15:00,1.325,9.732,8.6
45567,1/18/2020 0:00,15:30:00,1.324,9.731,8.5
45568,1/18/2020 0:00,15:45:00,1.317,9.724,8.5
45569,1/18/2020 0:00,16:00:00,1.318,9.725,8.4
45570,1/18/2020 0:00,16:15:00,1.316,9.723,8.4
45571,1/18/2020 0:00,16:30:00,1.317,9.724,8.4
45572,1/18/2020 0:00,16:45:00,1.316,9.723,8.3
45573,1/18/2020 0:00,17:00:00,1.314,9.721,8.3
45574,1/18/2020 0:00,17:15:00,1.313,9.72,8.2
45575,1/18/2020 0:00,17:30:00,1.315,9.722,8.2
45576,1/18/2020 0:00,17:45:00,1.313,9.72,8.2
45577,1/18/2020 0:00,18:00:00,1.313,9.72,8.1
45578,1/18/2020 0:00,18:15:00,1.31,9.717,8.1
45579,1/18/2020 0:00,18:30:00,1.31,9.717,8.1
45580,1/18/2020 0:00,18:45:00,1.311,9.718,8.1
45581,1/18/2020 0:00,19:00:00,1.31,9.717,8.1
45582,1/18/2020 0:00,19:15:00,1.309,9.716,8.1
45583,1/18/2020 0:00,19:30:00,1.308,9.715,8.1
45584,1/18/2020 0:00,19:45:00,1.306,9.713,8.1
45585,1/18/2020 0:00,20:00:00,1.308,9.715,8.1
45586,1/18/2020 0:00,20:15:00,1.307,9.714,8.1
45587,1/18/2020 0:00,20:30:00,1.306,9.713,8.1
45588,1/18/2020 0:00,20:45:00,1.304,9.711,8.1
45589,1/18/2020 0:00,21:00:00,1.302,9.709,8.1
45590,1/18/2020 0:00,21:15:00,1.304,9.711,8.1
45591,1/18/2020 0:00,21:30:00,1.305,9.712,8.1
45592,1/18/2020 0:00,21:45:00,1.304,9.711,8.1
45593,1/18/2020 0:00,22:00:00,1.302,9.709,8
45594,1/18/2020 0:00,22:15:00,1.304,9.711,8
45595,1/18/2020 0:00,22:30:00,1.301,9.708,8
45596,1/18/2020 0:00,22:45:00,1.3,9.707,8
45597,1/18/2020 0:00,23:00:00,1.299,9.706,8
45598,1/18/2020 0:00,23:15:00,1.3,9.707,8
45599,1/18/2020 0:00,23:30:00,1.296,9.703,8
45600,1/18/2020 0:00,23:45:00,1.3,9.707,8
45601,1/19/2020 0:00,0:00:00,1.297,9.704,7.9
45602,1/19/2020 0:00,0:15:00,1.298,9.705,7.9
45603,1/19/2020 0:00,0:30:00,1.294,9.701,7.9
45604,1/19/2020 0:00,0:45:00,1.297,9.704,7.8
45605,1/19/2020 0:00,1:00:00,1.293,9.7,7.8
45606,1/19/2020 0:00,1:15:00,1.294,9.701,7.7
45607,1/19/2020 0:00,1:30:00,1.294,9.701,7.7
45608,1/19/2020 0:00,1:45:00,1.293,9.7,7.6
45609,1/19/2020 0:00,2:00:00,1.292,9.699,7.6
45610,1/19/2020 0:00,2:15:00,1.292,9.699,7.6
45611,1/19/2020 0:00,2:30:00,1.292,9.699,7.6
45612,1/19/2020 0:00,2:45:00,1.291,9.698,7.6
45613,1/19/2020 0:00,3:00:00,1.292,9.699,7.5
45614,1/19/2020 0:00,3:15:00,1.291,9.698,7.6
45615,1/19/2020 0:00,3:30:00,1.292,9.699,7.5
45616,1/19/2020 0:00,3:45:00,1.288,9.695,7.5
45617,1/19/2020 0:00,4:00:00,1.288,9.695,7.5
45618,1/19/2020 0:00,4:15:00,1.287,9.694,7.5
45619,1/19/2020 0:00,4:30:00,1.286,9.693,7.4
45620,1/19/2020 0:00,4:45:00,1.291,9.698,7.4
45621,1/19/2020 0:00,5:00:00,1.285,9.692,7.3
45622,1/19/2020 0:00,5:15:00,1.284,9.691,7.3
45623,1/19/2020 0:00,5:30:00,1.284,9.691,7.2
45624,1/19/2020 0:00,5:45:00,1.284,9.691,7.2
45625,1/19/2020 0:00,6:00:00,1.281,9.688,7.1
45626,1/19/2020 0:00,6:15:00,1.282,9.689,7.1
45627,1/19/2020 0:00,6:30:00,1.282,9.689,7.1
45628,1/19/2020 0:00,6:45:00,1.278,9.685,7.1
45629,1/19/2020 0:00,7:00:00,1.28,9.687,7.1
45630,1/19/2020 0:00,7:15:00,1.28,9.687,7
45631,1/19/2020 0:00,7:30:00,1.279,9.686,7
45632,1/19/2020 0:00,7:45:00,1.279,9.686,7.1
45633,1/19/2020 0:00,8:00:00,1.278,9.685,7.1
45634,1/19/2020 0:00,8:15:00,1.281,9.688,7.2
45635,1/19/2020 0:00,8:30:00,1.281,9.688,7.2
45636,1/19/2020 0:00,8:45:00,1.282,9.689,7.3
45637,1/19/2020 0:00,9:00:00,1.278,9.685,7.3
45638,1/19/2020 0:00,9:15:00,1.278,9.685,7.4
45639,1/19/2020 0:00,9:30:00,1.275,9.682,7.5
45640,1/19/2020 0:00,9:45:00,1.276,9.683,7.5
45641,1/19/2020 0:00,10:00:00,1.279,9.686,7.6
45642,1/19/2020 0:00,10:15:00,1.278,9.685,7.7
45643,1/19/2020 0:00,10:30:00,1.277,9.684,7.7
45644,1/19/2020 0:00,10:45:00,1.278,9.685,7.8
45645,1/19/2020 0:00,11:00:00,1.275,9.682,7.9
45646,1/19/2020 0:00,11:15:00,1.273,9.68,7.9
45647,1/19/2020 0:00,11:30:00,1.276,9.683,7.9
45648,1/19/2020 0:00,11:45:00,1.279,9.686,7.9
45649,1/19/2020 0:00,12:00:00,1.274,9.681,8
45650,1/19/2020 0:00,12:15:00,1.276,9.683,8.1
45651,1/19/2020 0:00,12:30:00,1.277,9.684,8.2
45652,1/19/2020 0:00,12:45:00,1.28,9.687,8.3
45653,1/19/2020 0:00,13:00:00,1.278,9.685,8.3
45654,1/19/2020 0:00,13:15:00,1.278,9.685,8.4
45655,1/19/2020 0:00,13:30:00,1.276,9.683,8.4
45656,1/19/2020 0:00,13:45:00,1.273,9.68,8.5
